team_id,player_id,x_loc,y_loc,z_loc_x,game_clock,shot_clock,quarter_x,game_id_x,event_id,game_id_y,quarter_y,z_loc_y,calculated_peak_game_clock,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
-1,-1,68.86883,30.282790000000002,0.9361700000000001,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612750,708,69.02398000000001,32.47155,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612750,2755,83.52844,47.94078,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612750,201937,72.21932,45.0705,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612750,203952,78.75223000000001,29.91671,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612750,1626157,79.35944,16.69087,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612755,204456,82.30818000000001,36.4936,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612755,203917,79.22359,39.40611,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612755,203924,82.46405,27.921159999999997,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612755,203457,79.14913,31.51939,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
1610612755,1626143,81.58699,17.60517,0.0,30.799999999999955,11.7,1,21500206,4,21500206.0,1.0,1.2679966666666669,30.7,34.0,708.0,Kevin Garnett,51.0,180.0,32.2
-1,-1,8.45748,9.87683,2.19191,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612750,708,8.67901,14.727689999999999,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612750,2755,20.30389,19.190179999999998,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612750,201937,7.208660000000001,23.35739,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612750,203952,10.91332,35.486979999999996,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612750,1626157,9.56082,30.21916,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612755,204456,5.29822,27.816840000000003,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612755,203917,32.681340000000006,19.736729999999998,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612755,203924,16.612820000000003,47.010870000000004,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
1610612755,203457,8.28524,9.391760000000001,0.0,48.67999999999995,11.12,1,21500206,6,21500206.0,1.0,2.1631033333333334,48.6,51.0,203457.0,Nerlens Noel,135.0,31.0,50.0
