team_id,player_id,x_loc,y_loc,z_loc_x,game_clock,shot_clock,quarter_x,game_id_x,event_id,game_id_y,quarter_y,z_loc_y,calculated_peak_game_clock,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
-1,-1,83.19962,9.794089999999999,1.6009200000000001,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612760,201142,66.26473,39.96095,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612760,201566,81.72173000000001,11.067169999999999,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612760,201586,77.06763000000001,32.7056,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612760,203460,91.54789,34.034259999999996,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612760,203500,86.57491,26.302,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612750,708,79.32668000000001,28.876640000000002,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612750,2419,72.82207,33.15971,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612750,201937,86.63308,24.482670000000002,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
1610612750,203952,81.79575,13.698960000000001,0.0,42.389999999999986,9.31,1,21500594,5,21500594.0,1.0,1.0371499999999998,42.3,46.0,201566.0,Russell Westbrook,-65.0,-1.0,42.6
