player_id,game_id,event_id,game_clock,shot_clock,x_loc,y_loc,player_id_closest_defender,closest_distance_from_shooter,distance_from_basket,shot_made_flag,recorded_shot_distance,shooter_embedding_index,defender_embedding_index
202340,21500168,74,437.57,7.14,28.9202,19.41241,101114,7.615892174269541,26.515616720116093,1,25,200,69
203076,21500198,364,1674.89,14.97,22.013689999999997,36.2558,202693,6.62866863091677,22.095552517556555,0,19,248,224
101109,21500199,130,832.07,10.01,16.82541,27.96307,201586,3.2085226215502956,14.139368638415226,1,3,66,142
202718,21500199,214,1293.18,13.64,9.20773,23.88423,203500,2.1297195065078385,6.307206548528438,1,2,241,317
200752,21500202,458,2600.87,12.0,16.07539,29.02819,1626163,1.8673735819326556,13.681817800577523,0,11,86,409
202689,21500202,489,2769.37,7.98,19.568869999999976,22.69859,202326,2.7498819362292495,16.727938936551602,1,1,221,189
1626159,21500204,219,1265.26,17.16,8.702449999999999,33.74897,204001,5.276180790164412,10.443295076909394,1,1,406,382
203952,21500206,24,132.08000000000004,14.22,31.518050000000002,27.34412,203924,9.04451154202371,28.614228530171843,1,24,369,354
101139,21500209,234,1457.78,6.22,22.64103,21.14456,201162,2.3042847883020006,20.015855641328454,0,3,75,110
202718,21500211,101,636.98,4.45,9.22738,27.18101,203210,1.7524420201821256,6.598262368570986,0,6,241,289
101114,21500211,318,1765.37,6.66,18.932360000000003,4.52378,2440,13.306474004513744,25.94447302717864,1,25,69,27
201149,21500213,103,566.37,9.23,11.39505,26.98974,202334,1.7971978021909538,8.627625963734172,0,5,103,195
203486,21500213,274,1530.98,15.6,19.2209,26.14879,202710,9.00429789176258,16.26152868810617,1,6,308,237
203081,21500213,445,2469.28,16.34,7.13738,29.31752,201959,0.3511526611033994,5.9798739296744365,1,0,253,169
203081,21500213,517,2756.08,18.31,8.18626,24.04002,2200,0.9078490703305273,5.274358196785654,0,2,253,15
201587,21500215,432,2478.36,16.01,30.012019999999993,30.128290000000003,203078,5.839517592472849,27.494519141176113,1,24,143,250
202389,21500227,32,209.69,13.84,7.729590000000002,28.80706,201587,6.347033929466581,6.0714683077242535,1,0,210,143
2747,21500227,472,2692.48,7.27,22.76446,7.0883600000000015,203087,7.1895098501358214,26.673221151207063,1,25,56,259
203078,21500229,359,1887.47,15.22,5.72362,31.26203,203096,2.7760456601612287,6.828698677295696,0,2,250,267
2581,21500234,276,1418.66,3.59,28.42638,38.18977,201142,6.678689538180378,28.643862039838485,0,25,41,97
203079,21500234,424,2178.4700000000007,5.9,18.53661,23.42292,1626169,5.754139362406859,15.616447471127996,1,12,251,414
200768,21500239,198,1129.36,15.08,28.926699999999997,33.87232,202322,6.318439677325405,27.402770572925647,1,24,90,185
203076,21500243,503,2721.58,7.62,25.22837,30.92102,203497,15.080944963194447,23.003454320977536,1,20,248,314
203552,21500245,521,2780.46,19.95,9.57678,47.23416,201575,13.431734170333328,23.18645954159453,1,23,332,132
2571,21500259,142,774.58,5.31,11.878430000000023,40.02796,202324,3.9516139550821525,17.45468707901979,0,17,40,187
202330,21500259,147,803.07,5.63,17.510839999999998,12.96341,2571,3.794260181972237,18.853221908567775,0,17,192,40
202324,21500259,412,2416.36,15.92,14.328719999999976,38.52218,201578,7.400715446583516,17.640556929723036,0,13,187,134
203078,21500284,347,2022.46,16.92,30.250790000000002,21.7079,203933,8.526370042450656,27.448924897600275,1,24,250,358
203933,21500284,400,2311.08,21.39,3.90617,25.98813,202390,4.9687221885007835,1.3407255370880362,1,2,358,
202339,21500299,236,1508.09,7.4,24.91371,31.71395,201145,5.329593766404714,22.91915815571331,0,19,199,100
201142,21500303,289,1477.17,4.57,32.62981,18.87239,200752,6.843247277667233,30.25678841100291,0,24,97,86
203460,21500303,351,1849.66,4.03,4.58868,23.36162,202326,1.4715346237516806,2.2821466137827353,0,0,295,189
203469,21500304,4,38.58000000000004,9.7,5.89608,29.93412,203083,1.8411169923717503,5.721260310525994,0,1,299,255
202694,21500304,107,530.46,14.78,8.803669999999997,21.33795,203469,2.1785398427616536,6.862448227229111,0,3,225,299
203469,21500304,219,1099.16,3.83,15.1164,10.83274,203083,7.296589819422496,18.641845532768475,0,16,299,255
202689,21500304,302,1425.88,6.84,25.4365,26.09712,2581,3.7869361744027352,22.463307960859193,0,15,221,41
2546,21500307,100,679.77,11.22,9.68808,20.42935,202718,1.6540076998913875,8.100694754704685,0,7,30,241
977,21500308,308,1647.19,12.23,15.29374,23.86693,201942,2.3062921109434518,12.345845082962121,1,10,1,159
203076,21500312,190,1091.09,15.66,19.77892,21.6101,203482,2.8421695390141632,17.117931486496843,1,0,248,305
101161,21500312,285,1630.0700000000004,7.17,14.345500000000001,47.61756,203076,6.566511162451487,25.303643820675312,0,20,79,248
203095,21500317,494,2718.9700000000007,14.53,29.46928,23.46215,201568,7.978087159263177,26.513916465526176,1,24,266,126
201951,21500321,159,831.67,14.22,12.789780000000022,10.09993,203490,3.783509459496566,17.8284008944521,0,0,165,311
201935,21500321,394,1913.67,6.23,13.16581,14.799920000000002,203078,0.4232260939497915,14.400879312128824,0,16,154,250
2755,21500325,34,238.98,21.47,16.782469999999975,11.66256,101150,4.198624608142521,19.17925402758145,0,13,59,78
203504,21500327,363,2154.36,4.54,28.291259999999994,38.67195,202682,6.570740460800436,28.75013128996283,1,25,320,215
201939,21500336,35,251.9,22.54,30.739819999999987,41.23542,202738,7.003040185126728,32.14166262359182,0,27,157,246
202323,21500336,146,861.38,13.14,11.19218,22.31626,201578,3.5057946297095026,8.620572692112747,1,0,186,134
202323,21500336,306,1620.58,9.07,9.574930000000023,36.05408,201575,2.520658171212431,12.861663545253402,0,15,186,132
2564,21500342,115,823.08,3.82,13.84035,24.77887,203135,6.811047970943973,10.842605157405668,0,17,38,279
1718,21500344,138,958.06,12.04,30.93309,23.39949,201152,15.019219768982682,27.978905432632637,1,24,5,105
203900,21500344,145,1011.59,14.35,26.47082,11.44438,2037,15.984675203806926,27.104136677946414,0,23,340,13
203109,21500345,304,2000.36,24.0,28.10047,35.6506,203469,10.142447558030556,27.26662565446814,0,25,272,299
203923,21500345,318,2074.26,6.04,8.064449999999994,48.27564,201587,9.978674078759168,23.8202449863997,0,22,353,143
101135,21500345,335,2168.66,13.92,13.647210000000001,24.44349,201150,2.741932385198437,10.661743955104157,0,1,73,104
202335,21500355,347,1879.68,18.34,7.298859999999976,48.30977,203924,11.21498390157115,23.702860054274037,0,22,196,354
203145,21500360,193,1042.89,13.16,30.926990000000004,31.60937,101123,8.445176288556706,28.698441460417325,0,24,283,70
201973,21500367,479,2851.56,18.18,6.0441,47.50546,2760,8.314514791694101,22.710400142260813,1,23,175,61
202334,21500378,516,2415.18,3.23,19.354299999999995,20.54887,202683,8.310493751763481,16.949209030715853,1,13,195,216
202691,21500381,63,396.9,6.56,28.700199999999995,31.054340000000003,203933,11.46553187651144,26.403698848373494,0,24,222,358
201143,21500389,23,155.77999999999997,22.63,34.75976,28.39524,101161,7.724437005775892,31.94072650888204,1,1,98,79
201973,21500389,161,942.06,0.72,16.997860000000003,9.8048,203118,6.237673088780782,20.65996581845188,0,18,175,277
202328,21500397,514,2729.29,2.62,3.15543,28.546740000000003,203110,2.7584489678078183,3.5501440974275993,1,1,190,273
201167,21500400,288,1691.59,6.44,13.637529999999998,47.37567,203503,7.370096473629094,24.77554545211467,1,21,112,319
2547,21500404,43,301.2,13.1,15.403599999999997,28.2433,203943,2.2507390886106857,12.820619635961435,0,11,31,364
202688,21500406,278,1605.58,15.92,26.762380000000007,26.570490000000003,201564,5.936168510495635,23.814221425536893,0,18,220,122
200794,21500407,66,450.47,13.31,6.052250000000001,21.89724,202696,1.202174199897836,4.3523958551698865,1,2,94,227
202709,21500408,50,361.2,10.77,25.72272,40.31413,201158,12.098410057168667,27.401543421042906,0,26,236,108
201196,21500410,444,2381.66,8.98,15.94838,15.22497,203552,0.6593152412162206,16.223802147625566,0,8,117,332
203109,21500411,232,1188.99,19.41,25.27516,41.81358,1626157,9.761394185883487,27.908407791237394,0,25,272,404
204001,21500412,210,1352.86,9.47,5.2950300000000015,47.29218,101112,9.562624098541153,22.410007850362305,0,22,382,68
203095,21500412,372,2450.37,0.41,29.154870000000006,16.19481,1626170,4.164006327000482,27.597257031324695,0,24,266,415
200794,21500413,415,2265.07,2.91,10.05072,17.572029999999998,203086,1.7369535386417219,10.24145452752196,1,1,94,258
203798,21500415,13,56.28999999999997,16.73,16.406000000000006,40.23397,201935,5.42407529251761,20.292724754475437,0,24,335,154
203148,21500415,175,870.66,14.49,26.543369999999996,12.78026,203991,12.382285920822529,26.52569163329205,0,25,284,377
203087,21500415,249,1288.06,5.58,16.87546999999998,2.54251,1891,11.695596603803498,26.39824851805512,0,25,259,9
202718,21500421,411,2424.16,7.64,15.15055,18.42545,203082,4.515675161789211,13.815229748542006,0,17,241,254
1626156,21500422,188,967.96,24.0,24.79285,41.4108,200751,7.427152559440258,27.28081134721803,1,25,403,85
101135,21500423,409,2044.29,7.87,8.680109999999999,18.62735,201946,2.255726090397502,8.536645572741087,1,7,73,162
2594,21500429,175,850.56,15.21,28.019719999999992,15.89701,1626169,4.5727415326584975,26.624252399241175,0,24,46,414
201952,21500429,278,1237.39,7.14,0.7588899999999938,23.93691,203382,3.7179228460257243,2.4804705965199476,0,3,166,291
201583,21500432,272,1369.79,15.21,25.67481,11.65629,203943,10.146087401358221,26.309724534859733,1,24,139,364
203110,21500434,341,2153.36,,22.90536,28.70455,1626168,4.928985350120247,20.247149118631494,1,12,273,413
1626156,21500435,127,713.57,,15.21319,29.4363,202683,2.5035367291294115,12.993951195310071,0,3,403,216
203076,21500436,18,133.09000000000003,6.75,14.73691,33.04821,2547,2.2766990652697148,14.231259274997415,0,13,248,31
202691,21500438,432,2373.96,4.11,20.351369999999974,37.18341,203521,2.6313579634287563,21.2015452291808,0,4,222,326
2590,21500453,364,2158.76,,21.29499,9.85866,203086,3.5738058846277583,23.74798593766848,0,18,44,258
202323,21500454,402,2071.67,13.86,1.5542800000000057,21.897,2546,3.5011313254004044,3.4232609188316325,0,1,186,30
203935,21500454,424,2156.56,,6.136930000000007,25.35095,203124,1.6004340801794836,3.1565005508315758,0,1,360,278
201589,21500456,192,1133.29,15.98,30.10587,17.428729999999998,201142,12.11398288270625,28.14342406086722,0,24,145,97
200751,21500456,378,2213.46,6.74,28.42259,9.70399,203079,2.810409055635852,29.669445633988513,0,24,85,251
101108,21500461,77,493.37,10.71,13.543850000000006,27.92997,202322,4.6983267744698125,10.943376856500928,1,1,65,185
204067,21500461,449,2328.79,17.7,22.18034,41.91556,2037,12.24641548049877,25.573846261937213,0,27,390,13
202689,21500474,327,1588.38,15.69,32.58341,22.63916,1718,5.825989626707207,29.677461359316094,0,25,221,5
203903,21500476,514,2836.96,1.37,23.56755,16.07849,202738,1.6135793456784222,22.41913142123486,0,18,342,246
201142,21500488,329,2034.88,11.3,29.25596,32.87624,200782,6.205147154177732,27.411869546953564,1,24,97,93
203933,21500488,389,2365.67,12.07,20.92737,31.89782,203079,4.864395042397358,19.20860525569985,0,9,358,251
202696,21500490,265,1671.96,16.55,10.79847,36.43845,101162,1.721125001997242,13.843925481719413,1,16,227,80
202738,21500495,232,1109.97,18.85,8.66585,27.03309,101127,2.5479061725267673,6.019577324912441,1,0,246,71
202738,21500495,532,2556.79,17.75,5.811890000000005,25.11077,203499,1.0860141304789717,2.8140709594820152,1,1,246,316
2738,21500504,499,2867.36,0.56,21.521319999999974,34.27678,203115,2.247977509006711,20.714679377455955,0,16,52,276
202691,21500504,511,3327.16,17.11,18.570890000000006,6.71937,203115,13.16051924201321,24.013205712461637,0,22,222,276
201162,21500508,341,1801.58,15.71,29.35539,29.98279,2547,10.95627066227373,26.822281376426577,0,26,110,31
202326,21500517,255,1331.76,18.44,6.05625,27.811090000000004,201586,2.5303474560621146,4.152456026329481,0,4,189,142
2546,21500521,16,113.99,22.01,8.492280000000001,10.35863,203145,4.326605418570082,15.63761027380143,1,0,30,283
202718,21500523,115,674.58,6.63,26.97975,33.94918,202326,6.975583336216405,25.59523847778918,1,24,241,189
201580,21500523,173,980.87,24.0,5.76884,25.20126,200752,1.2410129953388893,2.7761449049356197,0,1,136,86
101114,21500523,504,2876.46,,15.881810000000002,24.45963,201954,1.059055318715705,12.89313881927128,1,1,69,167
202684,21500527,195,971.39,13.76,5.471509999999995,27.284640000000003,101162,7.029326475232177,3.365700760569779,1,0,217,80
201162,21500527,314,1521.28,15.31,28.240589999999997,26.58603,202684,10.05721254274761,25.29037118567064,0,20,110,217
2734,21500531,99,550.59,9.15,17.449030000000022,35.40987,201569,3.291456096775387,17.808421079865575,0,15,50,127
202718,21500531,270,1379.76,9.93,12.361099999999993,26.208070000000006,201967,2.9928255830402084,9.438730123003829,1,2,241,174
200826,21500531,481,2696.66,1.05,19.21826,38.42132,201583,2.946631817652149,21.051455720923435,0,2,96,139
202325,21500535,439,2497.29,7.26,25.68384,10.43625,203086,8.20066353794618,26.95662091598463,0,24,188,258
2449,21500540,265,1394.88,15.52,27.969269999999995,21.17537,2400,14.562739436822993,25.26048770253258,0,21,28,22
201942,21500540,396,2070.29,9.49,16.72249,8.09073,1626162,5.487841800872178,21.77682584154541,0,19,159,408
203469,21500550,509,2852.06,14.85,22.912470000000006,36.70326,101108,7.84710986574038,23.097029162394463,0,19,299,65
202322,21500567,8,66.96000000000004,11.24,22.40278,41.37459000000001,201565,6.903646494172494,25.388876883322357,0,19,185,123
202703,21500567,13,89.67999999999996,4.91,10.581819999999993,32.96811,203490,2.3122687442855723,10.998853189514803,0,9,232,311
202083,21500597,34,259.56,1.86,24.42803,9.0063,202710,13.17886540861921,26.738715552002496,0,24,183,237
201600,21500618,321,1894.37,12.08,1.0835399999999993,18.00587,201188,8.627335370379427,7.251942732020158,1,1,148,116
203093,21500624,57,360.97,7.97,10.871539999999996,7.0986699999999985,1718,2.386446866200882,19.555530106353547,0,7,264,5
1718,21500624,344,1689.48,12.54,27.8793,13.59761,201935,6.6662970551648835,27.367755958465064,1,25,5,154
203932,21500629,316,1690.46,13.24,21.59712,11.9394,203924,7.828845231737571,22.72514344628874,1,19,357,354
201980,21500653,205,1210.98,9.55,3.94529,48.20152,977,9.192051341414496,23.22076879637063,0,23,180,1
2733,21500003,509,2469.17,19.22,14.572220000000002,33.77808,202087,3.053076497322006,14.524839559003743,0,12,49,184
201939,21500003,524,2554.98,14.0,16.560550000000006,10.04156,202087,6.1061606864624896,20.190181859906566,0,12,157,184
101135,21500005,88,558.5699999999998,18.42,8.17034,24.21594,1626143,0.3002773326443402,5.229451768512642,0,1,73,393
202709,21500009,202,954.48,,24.987530000000007,8.035739999999999,101145,1.3989774904908212,27.771164772988914,0,24,236,77
201155,21500009,217,1062.16,,21.67502,38.25103,201942,8.724701709886705,22.898606247134342,0,19,106,159
203076,21500015,45,275.28,16.07,9.37303,18.1962,202329,2.300029924370556,9.322403435858158,0,3,248,191
2594,21500019,22,112.58000000000004,13.94,29.89197,21.5594,2756,6.312285888717335,27.1111744275474,1,25,46,60
2585,21500020,178,884.89,15.41,11.843409999999977,25.93196,201933,4.808010501527638,8.892381563433926,1,0,42,153
201577,21500048,53,401.56,9.14,22.693080000000023,25.47278,202695,7.5107431119563834,19.6987542960158,0,17,133,226
204001,21500048,189,1143.36,7.25,12.202669999999998,19.05781,202695,5.26741022562322,10.954394420733625,0,2,382,226
1626170,21500048,476,2776.78,17.96,21.55141,11.35301,203937,7.1625051457224105,23.030309356328676,0,21,415,361
201584,21500051,257,1388.59,14.45,27.563450000000003,35.5818,203105,14.37782896017337,26.745795317068065,0,24,140,271
2216,21500051,278,1512.16,21.1,10.74153,24.7319,203105,2.8353475833661035,7.746170947694092,0,1,18,271
203486,21500068,280,1508.87,13.53,19.38465,20.87321,203497,3.7102061907662227,16.896365032947173,0,6,308,314
201578,21500069,111,552.29,21.9,12.72736,26.29006,203085,4.88957250402323,9.81253215909125,1,0,134,257
202362,21500069,285,1482.37,2.89,30.9304,22.87704,203110,10.45050183446709,28.010965769169758,1,24,207,273
201933,21500069,397,2113.68,7.13,4.12778,14.94588,203084,6.644735749267987,10.117174343797778,0,4,153,256
203085,21500069,511,2752.36,13.14,9.54041,1.35261,202691,15.434985866248793,24.53519954637011,0,24,257,222
200826,21500072,361,2042.98,6.32,23.618709999999993,25.40445,202391,3.6398212550755598,20.622676399211617,0,17,96,211
201946,21500072,519,2783.66,6.24,8.072339999999999,26.61184,202379,2.5057896279616148,5.322279705276677,0,2,162,208
2034,21500083,148,795.89,16.8,23.570719999999994,43.75567,2733,12.168752059418424,27.837558773486222,0,26,12,49
202330,21500091,217,1368.46,11.7,13.47365,11.31238,201145,3.0377617716009278,17.235088789643644,1,18,192,100
203901,21500099,18,163.38,11.52,17.375790000000023,29.92641,201588,2.520167849092595,15.196475039041148,1,7,341,144
201588,21500099,258,1501.5700000000004,4.4,6.424300000000002,20.84104,203095,0.32840407503561875,5.387279347834119,0,4,144,266
2755,21500101,98,671.48,15.25,6.66206,40.80029,203200,7.308658293592607,16.21911981359346,1,23,59,288
1626144,21500102,2,17.67999999999995,7.92,20.50469,18.55936,203081,1.3841297745876286,18.65197082363416,0,4,394,253
200765,21500103,392,2228.48,11.82,28.899609999999996,16.9642,201988,8.593873948342504,27.11759354721764,0,25,89,181
202335,21500109,469,2383.08,,4.770519999999976,1.89852,1626170,11.160189889195436,23.169227852062743,0,23,196,415
101181,21500109,548,2813.88,,4.82129,8.3053,202685,8.436837368261878,16.79375197369843,0,14,82,218
202391,21500111,226,1154.48,11.14,25.9585,40.99273,203897,15.278068817494573,27.97963786582843,0,25,211,338
2755,21500111,336,1807.59,11.78,8.17052,10.6981,203087,1.6207523167344227,15.207847338805054,0,6,59,259
202397,21500112,369,1889.28,13.94,8.332329999999999,29.93628,200826,2.338498292152467,7.266402374442252,0,1,212,96
201587,21500113,243,1349.79,20.39,12.43189,30.766070000000006,204001,4.658101413247684,11.054777800435433,1,2,143,382
101139,21500116,4,41.289999999999964,15.83,14.16985,6.52234,101161,5.161206965836577,21.5914211690222,0,18,75,79
101161,21500116,26,149.26999999999995,12.16,10.293019999999999,23.06076,101139,1.3697603647718761,7.546442373595652,1,4,79,75
203482,21500116,96,536.79,10.57,17.95514,26.07505,1626167,1.8075417144010815,14.99373018705152,0,4,305,412
203145,21500117,190,1125.07,7.41,6.011399999999995,47.36883,202087,13.785428030336966,22.570624393864254,0,23,283,184
2564,21500123,65,501.59,12.91,10.6223,25.87518,202334,1.939925593470018,7.672378856808362,0,4,38,195
201945,21500123,136,996.37,16.0,25.256069999999994,25.50821,1495,7.035385478806395,22.261871647482828,0,18,161,2
1938,21500123,364,2187.38,7.29,9.242809999999977,22.0793,203459,3.157654175174967,6.8922539989541685,0,2,11,294
203521,21500130,95,643.27,11.05,11.533090000000001,33.67728,204038,2.153890614167766,12.169996431655191,1,3,326,388
2546,21500130,218,1176.36,3.59,13.47417,11.63369,2544,2.815576589705918,16.981356842284423,1,16,30,29
2544,21500130,371,2018.66,4.43,26.94436,30.20196,202498,5.111565913621773,24.502913370683086,0,18,29,213
2200,21500132,13,130.96000000000004,16.93,21.82808,34.56678,2744,7.442840122674939,21.119182655936285,1,20,15,54
202391,21500132,129,770.59,13.86,18.94706,19.65514,201149,8.899727530913516,16.818925383721755,0,0,211,103
201587,21500132,481,2620.59,13.73,26.442260000000005,24.21491,202734,2.6609403379256755,23.455402793721113,1,20,143,245
201586,21500134,292,1535.88,15.33,25.16853,24.66704,1626143,13.266240172083425,22.171030303585354,0,18,142,393
201566,21500134,542,2661.08,14.65,11.02177,11.79595,203477,2.3326563867402337,15.449780915449901,0,13,124,303
200746,21500142,99,541.36,,13.72736,9.00842,203457,4.382619045867435,19.25634657628492,0,16,84,292
101127,21500144,85,642.39,20.59,24.13924,6.1249699999999985,201939,9.441741174809868,28.33962288525555,0,25,71,157
201572,21500144,160,1124.17,18.9,10.31692,24.49909,203105,0.0,7.334045889855067,0,6,129,271
204001,21500145,17,120.88,11.52,10.31067,33.13998,203076,2.3249976064073703,10.940985798788883,0,13,382,248
202498,21500145,165,889.87,14.76,20.97499,38.44966,203076,8.541671223296998,22.44980221774125,0,18,213,248
201569,21500145,504,2867.09,,17.65459,46.0242,202498,10.095364959950679,25.62760218413147,0,25,127,213
202689,21500162,31,162.29999999999995,18.92,11.235569999999996,29.72529,204001,1.3449545066655515,9.494892248414404,1,0,221,382
201577,21500162,305,1660.07,16.13,9.50215,24.90718,203469,0.6848759749034776,6.502812481911192,0,1,133,299
2744,21500165,286,1601.66,5.31,13.00308,35.45149,201572,2.6958898861229446,14.46704021928812,0,12,54,129
202391,21500178,389,2286.29,10.07,6.018079999999998,27.355490000000003,1626143,2.878214009016703,3.8284644475951453,0,2,211,393
203080,21500179,102,713.39,3.16,16.378769999999975,24.60689,203482,1.4510644568040236,13.384544153052031,0,11,252,305
203935,21500179,150,1092.19,4.37,23.25405,7.44295,202711,15.533360533706157,26.804412810300473,0,25,360,238
2733,21500187,454,2484.48,17.85,17.69753,16.85471,2550,2.9613531765900527,16.80366440051098,1,12,49,34
203460,21500199,28,219.38,11.82,5.209869999999995,47.13326,101114,14.262345787211865,22.24330738996564,0,22,295,69
202718,21500199,222,1353.17,10.99,12.84061,10.96521,203460,4.265530535185511,17.14097242037919,0,14,241,295
2585,21500199,254,1472.36,13.83,21.510540000000006,27.42768,203500,8.96041318190183,18.66905785716034,1,14,42,317
202323,21500210,440,2339.56,12.93,7.625389999999999,25.41848,203501,1.4284619255688942,4.644282308656526,0,0,186,318
2440,21500211,106,672.85,10.96,28.381569999999996,35.44453,1717,11.490783579242978,27.44653534757711,0,26,27,4
202083,21500211,312,1726.26,13.45,29.176090000000002,26.18446,201144,6.504654207142759,26.2028745213135,1,25,183,99
203110,21500214,306,1843.96,16.95,24.905969999999996,14.59471,203944,5.475921081991596,24.251630494154405,0,24,273,365
204028,21500214,382,2240.9700000000007,13.84,6.51973,21.77435,203105,6.690696881947354,4.774234723534235,1,0,387,271
201574,21500214,389,2304.86,8.53,4.592550000000003,26.96217,204028,1.2479264570077913,2.5271182424651224,0,4,131,387
202323,21500217,151,747.97,14.24,21.05797,18.8777,1626143,6.625120223550665,19.067586050963556,0,15,186,393
