team_id,player_id,x_loc,y_loc,z_loc_x,game_clock,shot_clock,quarter_x,game_id_x,event_id,game_id_y,quarter_y,z_loc_y,calculated_peak_game_clock,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
-1,-1,19.23389,44.46433,2.55537,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612754,201588,23.46367,35.81794,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612754,101133,7.25053,24.57207,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612754,101139,12.6247,38.41883,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612754,101145,8.366719999999999,44.44727,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612754,202331,16.62033,13.002139999999999,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612741,2200,8.61727,16.45411,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612741,201565,39.245470000000005,26.8351,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612741,202710,25.14465,8.42875,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612741,203503,20.4184,45.168420000000005,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
1610612741,202703,4.30813,41.81494,0.0,40.48000000000002,9.79,1,21500231,4,21500231.0,1.0,2.55993,40.4,44.0,203503.0,Tony Snell,-179.0,180.0,41.5
-1,-1,94.50569,24.22188,3.66034,109.77999999999997,23.87,1,21500231,19,21500231.0,1.0,3.62917,109.7,114.0,101133.0,Ian Mahinmi,-6.0,16.0,110.2
1610612754,201588,54.09461999999999,14.48831,0.0,109.77999999999997,23.87,1,21500231,19,21500231.0,1.0,3.62917,109.7,114.0,101133.0,Ian Mahinmi,-6.0,16.0,110.2
1610612754,101133,70.43984,22.40087,0.0,109.77999999999997,23.87,1,21500231,19,21500231.0,1.0,3.62917,109.7,114.0,101133.0,Ian Mahinmi,-6.0,16.0,110.2
