team_id,player_id,x_loc,y_loc,z_loc_x,game_clock,shot_clock,quarter_x,game_id_x,event_id,game_id_y,quarter_y,z_loc_y,calculated_peak_game_clock,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
-1,-1,43.387029999999996,13.2801,0.96498,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612740,202087,19.93938,29.23133,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612740,202397,41.06207,12.93695,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612740,201569,51.90959,47.68093,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612740,201582,19.035439999999998,21.04857,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612740,203076,48.738859999999995,25.02062,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612759,2561,57.49061,27.63162,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612759,2446,58.93416,40.48772,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612759,2564,54.16826999999999,21.63774,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612759,201988,57.48259,17.945339999999998,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
1610612759,202695,26.80658,24.237270000000002,0.0,445.99,21.17,1,21500182,90,21500182.0,1.0,0.74057,445.9,448.0,202695.0,Kawhi Leonard,-22.0,2.0,446.4
-1,-1,35.17758,2.92285,1.00835,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612740,201967,23.34734,21.419220000000003,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612740,201583,16.84928,21.06508,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612740,202397,26.31022,13.24477,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612740,201569,26.59935,36.029140000000005,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612740,203076,53.19967,19.65117,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612759,1495,41.16364,22.63026,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612759,2225,57.89659,19.14387,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612759,200746,24.68968,23.69427,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612759,201980,38.95517,44.941340000000004,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
1610612759,202695,37.726440000000004,4.31975,0.0,1222.79,24.0,2,21500182,261,21500182.0,2.0,0.8109933333333333,1222.7,1224.0,203076.0,Anthony Davis,-1.0,-1.0,1223.5
-1,-1,13.50782,18.70744,2.93175,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,202087,7.80306,2.00227,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,201569,13.19439,18.37845,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,201600,10.59211,24.958560000000002,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,201950,27.87013,38.91636,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,203076,7.39531,38.09754,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612759,1495,16.16837,19.50362,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612759,2225,20.88775,33.85123,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612759,200746,6.9606,28.258159999999997,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612759,201980,8.31023,17.4115,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612759,202695,20.11693,24.028579999999998,0.0,1456.5700000000002,7.38,3,21500182,300,21500182.0,3.0,2.95867,1456.5,1460.0,201569.0,Eric Gordon,15.0,2.0,1457.2
1610612740,202087,86.8892,35.47871,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612740,201583,83.92218000000001,27.7512,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612740,202397,85.95055,19.10389,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612740,201569,71.80169000000001,16.93649,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612740,203076,70.10954,25.95985,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612759,2225,88.36574,2.13947,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612759,2564,87.47946,21.615489999999998,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612759,200746,76.92229,31.16817,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612759,201980,64.86425,11.6529,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
1610612759,202695,85.85021,38.43687,0.0,1778.27,8.93,3,21500182,357,21500182.0,3.0,6.44004,1778.2,1781.0,200746.0,LaMarcus Aldridge,128.0,100.0,1779.0
-1,-1,47.05046,32.38868,0.72125,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612740,202087,42.14331,47.17623,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612740,201583,17.8472,42.57636,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612740,202397,46.3162,8.484589999999999,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612740,201569,23.08502,1.96403,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612740,203076,47.45688,33.83804,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612759,2564,17.83436,15.4742,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612759,200746,42.92311,26.983190000000004,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612759,201980,30.141609999999996,39.9424,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612759,201988,38.70087,16.777379999999997,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
1610612759,202695,21.519470000000002,32.6821,0.0,1857.18,19.44,3,21500182,365,21500182.0,3.0,0.9132733333333332,1857.1,1858.0,200746.0,LaMarcus Aldridge,-11.0,11.0,1857.9
-1,-1,70.87364000000001,16.04148,0.56008,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612740,201583,33.06364,12.37377,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612740,202397,72.65241999999999,15.52725,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612740,201569,22.39162,4.10971,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612740,201950,60.63066,37.35957,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612740,203076,47.95171,24.973760000000002,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612759,2225,35.02023,35.89735,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612759,200746,33.40469,25.47259,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612759,201980,18.373829999999998,11.713339999999999,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612759,201988,57.31085,17.209310000000002,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
1610612759,202695,25.34694,16.19916,0.0,2651.07,18.93,4,21500182,526,21500182.0,4.0,0.950875,2651.0,2652.0,202695.0,Kawhi Leonard,-1.0,149.0,2651.5
