game_id_x,event_id,quarter,z_loc,game_clock,game_id_y,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
21500457,19,1,4.224293333333333,181.7,21500457.0,186.0,203943.0,Noah Vonleh,-54.0,26.0,182.3
21500457,66,1,3.4004333333333334,447.2,21500457.0,452.0,203468.0,CJ McCollum,37.0,8.0,447.4
21500457,100,1,2.75927,701.7,21500457.0,705.0,203086.0,Meyers Leonard,127.0,67.0,702.9
21500457,105,1,4.2234066666666665,717.2,21500457.0,720.0,203086.0,Meyers Leonard,-11.0,249.0,718.3
21500457,116,2,2.71073,790.9,21500457.0,795.0,203459.0,Allen Crabbe,32.0,242.0,792.1
21500457,148,2,3.2539000000000002,933.9,21500457.0,937.0,200752.0,Rudy Gay,-32.0,180.0,934.9
21500457,154,2,2.9032199999999997,977.1,21500457.0,981.0,203468.0,CJ McCollum,-142.0,8.0,978.2
21500457,158,2,3.847395,996.4,21500457.0,1001.0,203090.0,Maurice Harkless,-230.0,95.0,997.5
21500457,267,2,1.0768733333333333,1431.3,21500457.0,1435.0,203468.0,CJ McCollum,-155.0,218.0,1432.6
21500457,272,2,4.37579,1439.0,21500457.0,1440.0,202326.0,DeMarcus Cousins,-35.0,57.0,1439.9
21500457,330,3,3.474675,1734.0,21500457.0,1738.0,202326.0,DeMarcus Cousins,-194.0,164.0,1735.2
21500457,432,4,3.6827300000000003,2263.8,21500457.0,2268.0,201158.0,Marco Belinelli,-109.0,219.0,2264.9
21500457,435,4,3.056465,2291.0,21500457.0,2294.0,203090.0,Maurice Harkless,-238.0,61.0,2291.6
21500457,483,4,4.841889999999999,2521.3,21500457.0,2525.0,201956.0,Omri Casspi,-24.0,26.0,2522.1
21500457,485,4,4.841889999999999,2521.3,21500457.0,2525.0,201954.0,Darren Collison,-12.0,11.0,2522.1
21500457,492,4,2.8794133333333334,2529.7,21500457.0,2533.0,204025.0,Tim Frazier,15.0,26.0,2530.3
21500457,510,4,3.17955,2699.0,21500457.0,2703.0,202326.0,DeMarcus Cousins,64.0,234.0,2700.1
21500457,529,4,3.57635,2800.4,21500457.0,2805.0,200765.0,Rajon Rondo,-217.0,124.0,2801.8
21500457,537,4,3.1278399999999995,2826.3,21500457.0,2830.0,203459.0,Allen Crabbe,-222.0,126.0,2827.5
21500457,556,4,3.569465,2864.1,21500457.0,2868.0,202326.0,DeMarcus Cousins,-32.0,267.0,2865.3
