game_id_x,event_id,quarter,z_loc,game_clock,game_id_y,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
21500529,41,1,5.5176300000000005,302.2,21500529.0,303.0,201152.0,Thaddeus Young,-130.0,8.0,302.9
21500529,43,1,5.5176300000000005,302.2,21500529.0,305.0,201572.0,Brook Lopez,-9.0,61.0,303.3
21500529,58,1,4.197726666666667,399.5,21500529.0,403.0,201572.0,Brook Lopez,2.0,51.0,400.4
21500529,79,1,9.949,561.4,21500529.0,562.0,201942.0,DeMar DeRozan,-7.0,13.0,561.8
21500529,81,1,3.708233333333333,565.7,21500529.0,570.0,202335.0,Patrick Patterson,-74.0,242.0,566.9
21500529,85,1,10.63904,595.0,21500529.0,597.0,203186.0,Willie Reed,-27.0,2.0,595.2
21500529,99,1,4.05046,710.7,21500529.0,713.0,201942.0,DeMar DeRozan,105.0,0.0,711.8
21500529,153,2,0.9469333333333333,1099.2,21500529.0,1103.0,201942.0,DeMar DeRozan,27.0,106.0,1100.5
21500529,190,2,3.498635,1280.5,21500529.0,1285.0,201942.0,DeMar DeRozan,-109.0,228.0,1281.8
21500529,206,2,0.89853,1380.5,21500529.0,1381.0,202685.0,Jonas Valanciunas,0.0,1.0,1380.8
21500529,207,2,3.64531,1399.8,21500529.0,1404.0,201572.0,Brook Lopez,-2.0,95.0,1401.0
21500529,210,2,1.0067533333333334,1432.1,21500529.0,1435.0,2207.0,Joe Johnson,86.0,65.0,1433.4
21500529,228,3,15.146329999999999,1525.7,21500529.0,1529.0,201942.0,DeMar DeRozan,230.0,-19.0,1525.9
21500529,303,3,4.515639999999999,1991.4,21500529.0,1995.0,202335.0,Patrick Patterson,130.0,205.0,1992.5
21500529,321,3,0.7815049999999999,2071.7,21500529.0,2075.0,202711.0,Bojan Bogdanovic,-45.0,252.0,2073.2
21500529,369,4,2.6919,2309.7,21500529.0,2314.0,202709.0,Cory Joseph,-63.0,224.0,2310.9
21500529,405,4,2.3561900000000002,2505.5,21500529.0,2509.0,202709.0,Cory Joseph,-138.0,126.0,2506.6
21500529,440,4,2.868205,2709.0,21500529.0,2712.0,200768.0,Kyle Lowry,-6.0,13.0,2710.1
21500529,451,4,4.101375,2759.8,21500529.0,2760.0,203080.0,Thomas Robinson,10.0,56.0,2759.9
