game_id_x,event_id,quarter,z_loc,game_clock,game_id_y,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
21500650,2,1,2.5518650000000003,20.1,21500650.0,23.0,2772.0,Trevor Ariza,-179.0,164.0,21.3
21500650,8,1,3.5115100000000004,47.6,21500650.0,50.0,201935.0,James Harden,-20.0,-5.0,48.4
21500650,9,1,3.0157933333333333,61.3,21500650.0,65.0,202328.0,Greg Monroe,-130.0,2.0,62.7
21500650,21,1,0.55831,124.0,21500650.0,128.0,201935.0,James Harden,-101.0,97.0,125.5
21500650,25,1,3.7071,171.8,21500650.0,176.0,203953.0,Jabari Parker,14.0,0.0,172.2
21500650,28,1,3.73418,193.4,21500650.0,195.0,202328.0,Greg Monroe,0.0,1.0,193.9
21500650,41,1,3.3197850000000004,243.0,21500650.0,246.0,203507.0,Giannis Antetokounmpo,9.0,-6.0,244.3
21500650,43,1,0.8967499999999999,250.8,21500650.0,252.0,201935.0,James Harden,200.0,159.0,251.3
21500650,53,1,3.567126666666667,280.0,21500650.0,282.0,203991.0,Clint Capela,0.0,1.0,280.6
21500650,54,1,2.987076666666667,296.1,21500650.0,300.0,203507.0,Giannis Antetokounmpo,-20.0,52.0,297.0
21500650,62,1,0.9240466666666668,332.5,21500650.0,336.0,202328.0,Greg Monroe,19.0,-1.0,333.7
21500650,63,1,2.878743333333333,347.9,21500650.0,351.0,2772.0,Trevor Ariza,236.0,47.0,349.0
21500650,64,1,4.297680000000001,364.2,21500650.0,368.0,202328.0,Greg Monroe,32.0,46.0,365.1
21500650,74,1,10.86032,387.7,21500650.0,389.0,201573.0,Jerryd Bayless,-240.0,56.0,388.0
21500650,76,1,8.742435,404.8,21500650.0,408.0,203093.0,Terrence Jones,-29.0,16.0,405.1
21500650,81,1,3.79084,426.9,21500650.0,430.0,201935.0,James Harden,-30.0,-1.0,427.9
21500650,82,1,2.4112549999999997,443.9,21500650.0,447.0,203089.0,John Henson,-11.0,21.0,444.7
21500650,83,1,5.153136666666668,456.8,21500650.0,459.0,201935.0,James Harden,-27.0,7.0,457.1
21500650,88,1,8.742435,404.8,21500650.0,405.0,203093.0,Terrence Jones,-32.0,4.0,404.9
21500650,102,1,4.7846,509.4,21500650.0,514.0,203507.0,Giannis Antetokounmpo,0.0,13.0,509.7
21500650,112,1,3.519685,562.4,21500650.0,566.0,2746.0,Josh Smith,-117.0,214.0,563.9
21500650,117,1,13.83711,574.4,21500650.0,576.0,203114.0,Khris Middleton,-197.0,80.0,574.5
21500650,119,1,3.6291266666666666,603.7,21500650.0,606.0,203114.0,Khris Middleton,-11.0,51.0,604.7
21500650,124,1,1.6910866666666664,630.1,21500650.0,632.0,203089.0,John Henson,0.0,1.0,630.9
21500650,131,1,2.35982,665.7,21500650.0,670.0,201977.0,Marcus Thornton,230.0,115.0,667.0
21500650,133,1,1.9223700000000001,671.7,21500650.0,674.0,203093.0,Terrence Jones,0.0,1.0,672.3
21500650,134,1,1.02353,680.8,21500650.0,683.0,203114.0,Khris Middleton,-191.0,-11.0,682.1
21500650,136,1,2.893793333333333,691.0,21500650.0,695.0,201951.0,Ty Lawson,173.0,111.0,692.1
21500650,150,2,0.9141699999999999,759.6,21500650.0,762.0,203948.0,Johnny O'Bryant III,0.0,1.0,760.4
21500650,167,2,2.682155,850.8,21500650.0,855.0,201573.0,Jerryd Bayless,186.0,105.0,852.2
21500650,169,2,3.32658,866.0,21500650.0,869.0,201951.0,Ty Lawson,-243.0,51.0,867.1
21500650,170,2,3.217025,885.7,21500650.0,889.0,203948.0,Johnny O'Bryant III,25.0,36.0,886.5
21500650,191,2,4.572546666666668,939.8,21500650.0,943.0,203093.0,Terrence Jones,-19.0,-1.0,940.7
21500650,192,2,3.686616666666667,960.0,21500650.0,963.0,203948.0,Johnny O'Bryant III,169.0,-1.0,961.1
21500650,194,2,0.60825,980.7,21500650.0,985.0,201951.0,Ty Lawson,153.0,90.0,982.3
21500650,195,2,0.7498866666666667,997.4,21500650.0,998.0,203487.0,Michael Carter-Williams,24.0,31.0,997.8
21500650,201,2,4.158915,1024.8,21500650.0,1028.0,203487.0,Michael Carter-Williams,24.0,252.0,1025.2
21500650,219,2,3.3631100000000003,1069.5,21500650.0,1073.0,203114.0,Khris Middleton,20.0,0.0,1070.2
21500650,222,2,4.24483,1096.9,21500650.0,1100.0,202328.0,Greg Monroe,20.0,7.0,1097.4
21500650,230,2,3.00516,1174.3,21500650.0,1177.0,1891.0,Jason Terry,-237.0,2.0,1175.5
21500650,231,2,2.990825,1196.3,21500650.0,1200.0,203114.0,Khris Middleton,-178.0,174.0,1197.8
21500650,233,2,3.1658999999999997,1221.3,21500650.0,1224.0,201935.0,James Harden,-73.0,247.0,1222.5
21500650,235,2,3.5177933333333335,1237.7,21500650.0,1241.0,202328.0,Greg Monroe,-32.0,-5.0,1238.4
21500650,239,2,3.9146900000000002,1256.2,21500650.0,1259.0,2772.0,Trevor Ariza,230.0,31.0,1257.3
21500650,241,2,3.621295,1279.5,21500650.0,1282.0,203507.0,Giannis Antetokounmpo,14.0,11.0,1280.3
21500650,247,2,10.638463333333334,1298.1,21500650.0,1300.0,2746.0,Josh Smith,-7.0,7.0,1298.3
21500650,248,2,10.638463333333334,1298.1,21500650.0,1301.0,2746.0,Josh Smith,-7.0,21.0,1298.3
21500650,252,2,4.39942,1325.1,21500650.0,1326.0,201951.0,Ty Lawson,-94.0,-11.0,1325.9
21500650,264,2,15.620819999999998,1360.4,21500650.0,1362.0,201935.0,James Harden,232.0,16.0,1360.5
21500650,266,2,1.7516450000000001,1386.2,21500650.0,1390.0,203953.0,Jabari Parker,-196.0,-1.0,1387.4
21500650,274,2,3.38491,1431.3,21500650.0,1434.0,203093.0,Terrence Jones,24.0,11.0,1432.1
21500650,281,3,6.803466666666668,1476.5,21500650.0,1479.0,1891.0,Jason Terry,-233.0,28.0,1477.0
21500650,283,3,10.914706666666667,1501.0,21500650.0,1503.0,203114.0,Khris Middleton,202.0,151.0,1501.6
21500650,285,3,5.248525,1504.4,21500650.0,1508.0,202328.0,Greg Monroe,-22.0,-5.0,1505.2
21500650,292,3,3.1558499999999996,1541.9,21500650.0,1545.0,1891.0,Jason Terry,-101.0,193.0,1543.0
21500650,299,3,3.13403,1597.3,21500650.0,1600.0,201935.0,James Harden,150.0,193.0,1598.5
21500650,302,3,3.6382149999999998,1617.0,21500650.0,1621.0,203953.0,Jabari Parker,169.0,-1.0,1618.0
21500650,303,3,0.8383433333333333,1642.6,21500650.0,1645.0,2772.0,Trevor Ariza,0.0,1.0,1643.6
21500650,309,3,3.7133800000000003,1672.4,21500650.0,1676.0,201147.0,Corey Brewer,240.0,-1.0,1673.5
21500650,315,3,3.7162100000000002,1702.3,21500650.0,1705.0,201935.0,James Harden,-25.0,-1.0,1703.1
21500650,338,3,3.00645,1784.2,21500650.0,1788.0,2772.0,Trevor Ariza,20.0,7.0,1785.1
21500650,341,3,1.1418366666666666,1812.4,21500650.0,1816.0,201951.0,Ty Lawson,-50.0,175.0,1813.7
21500650,355,3,8.869315,1868.3,21500650.0,1871.0,203507.0,Giannis Antetokounmpo,143.0,65.0,1868.5
