game_id_x,event_id,quarter,z_loc,game_clock,game_id_y,recorded_game_clock,recorded_player_id,recorded_player_name,recorded_loc_x,recorded_loc_y,peak_shot_game_clock
21500524,2,1,8.676520000000002,11.8,21500524.0,15.0,202691.0,Klay Thompson,-153.0,210.0,12.3
21500524,3,1,2.383383333333333,34.6,21500524.0,38.0,1626204.0,Larry Nance Jr.,-96.0,62.0,35.6
21500524,5,1,3.39018,44.4,21500524.0,49.0,201575.0,Brandon Rush,145.0,200.0,45.5
21500524,6,1,3.6154349999999997,61.5,21500524.0,65.0,201579.0,Roy Hibbert,17.0,47.0,62.4
21500524,8,1,2.4888999999999997,66.9,21500524.0,70.0,202691.0,Klay Thompson,130.0,213.0,68.1
21500524,11,1,3.18316,80.8,21500524.0,84.0,201939.0,Stephen Curry,143.0,193.0,81.9
21500524,13,1,3.2925400000000002,92.0,21500524.0,94.0,203903.0,Jordan Clarkson,-17.0,13.0,92.8
21500524,17,1,3.7299100000000003,111.6,21500524.0,114.0,203110.0,Draymond Green,230.0,36.0,112.6
21500524,19,1,6.959196666666666,119.2,21500524.0,122.0,201575.0,Brandon Rush,-7.0,16.0,119.6
21500524,20,1,3.38537,135.0,21500524.0,138.0,201579.0,Roy Hibbert,-20.0,159.0,136.1
21500524,30,1,5.279405000000001,165.0,21500524.0,169.0,202691.0,Klay Thompson,-9.0,8.0,165.6
21500524,36,1,1.16883,184.5,21500524.0,189.0,202691.0,Klay Thompson,-11.0,160.0,185.8
21500524,37,1,10.574473333333332,204.5,21500524.0,206.0,1626204.0,Larry Nance Jr.,20.0,8.0,204.8
21500524,41,1,4.07564,212.5,21500524.0,215.0,203110.0,Draymond Green,9.0,26.0,213.0
21500524,43,1,2.502883333333333,217.1,21500524.0,221.0,1626204.0,Larry Nance Jr.,0.0,1.0,218.0
21500524,44,1,3.3668866666666672,229.4,21500524.0,233.0,201939.0,Stephen Curry,4.0,26.0,230.2
21500524,57,1,4.86277,303.9,21500524.0,307.0,201579.0,Roy Hibbert,43.0,87.0,305.0
21500524,59,1,8.609085,316.2,21500524.0,319.0,202691.0,Klay Thompson,-194.0,193.0,316.9
21500524,74,1,3.4312566666666666,341.2,21500524.0,345.0,201578.0,Marreese Speights,-145.0,154.0,342.3
21500524,76,1,3.00698,353.9,21500524.0,358.0,101150.0,Lou Williams,-86.0,242.0,355.2
21500524,78,1,3.548923333333333,362.1,21500524.0,364.0,202691.0,Klay Thompson,159.0,193.0,363.2
21500524,79,1,1.7700066666666665,380.2,21500524.0,385.0,101150.0,Lou Williams,-61.0,178.0,381.6
21500524,81,1,3.308305,387.5,21500524.0,391.0,202691.0,Klay Thompson,127.0,223.0,388.6
21500524,82,1,2.305435,405.2,21500524.0,409.0,203903.0,Jordan Clarkson,24.0,26.0,406.0
21500524,83,1,1.16208,418.9,21500524.0,423.0,202691.0,Klay Thompson,-52.0,188.0,420.3
21500524,84,1,1.060515,430.5,21500524.0,435.0,203903.0,Jordan Clarkson,-66.0,80.0,431.8
21500524,86,1,1.8542299999999998,439.8,21500524.0,444.0,202691.0,Klay Thompson,137.0,164.0,440.9
21500524,88,1,11.512005,441.4,21500524.0,446.0,201575.0,Brandon Rush,-1.0,7.0,441.9
21500524,90,1,16.199323333333332,467.0,21500524.0,471.0,1626204.0,Larry Nance Jr.,176.0,124.0,467.1
21500524,92,1,2.5138433333333334,476.4,21500524.0,481.0,201939.0,Stephen Curry,-250.0,7.0,477.5
21500524,99,1,1.6553900000000001,494.5,21500524.0,499.0,1626148.0,Anthony Brown,-194.0,205.0,496.0
21500524,102,1,11.927549999999998,517.1,21500524.0,521.0,202691.0,Klay Thompson,-248.0,101.0,517.4
21500524,103,1,2.788076666666667,538.4,21500524.0,542.0,201156.0,Nick Young,30.0,262.0,539.6
